url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,144,74
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,19,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,16,4
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,13,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,12,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,10,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,10,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,8,4
/Ricardokevins/Bert-In-Relation-Extraction/issues,7,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,6,3
