time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-05 00:00:00+00:00,5,3,8,4
2025-03-06 00:00:00+00:00,3,3,7,3
2025-03-07 00:00:00+00:00,4,2,5,5
2025-03-08 00:00:00+00:00,3,2,5,2
2025-03-09 00:00:00+00:00,1,1,13,3
2025-03-10 00:00:00+00:00,4,3,7,3
2025-03-11 00:00:00+00:00,5,2,18,6
2025-03-12 00:00:00+00:00,1,1,21,9
2025-03-13 00:00:00+00:00,6,2,13,7
2025-03-14 00:00:00+00:00,2,2,6,5
2025-03-15 00:00:00+00:00,3,2,35,2
2025-03-16 00:00:00+00:00,5,4,19,4
2025-03-17 00:00:00+00:00,7,3,12,6
2025-03-18 00:00:00+00:00,2,2,16,4
