url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,341,149
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,25,21
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,25,15
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,21,17
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,18,11
/Ricardokevins/Bert-In-Relation-Extraction/issues,18,8
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,11,11
/Ricardokevins/Bert-In-Relation-Extraction/search,11,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,9,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,9,7
