url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,139,89
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,14,9
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,12,10
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,8,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,7,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,6,4
/Ricardokevins/Bert-In-Relation-Extraction/tree/main,6,2
/Ricardokevins/Bert-In-Relation-Extraction/issues,5,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/.github/workflows,5,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,4,4
